hpo_id	hpo_name	ncbi_gene_id	gene_symbol	disease_id
HP:0000007	Autosomal recessive inheritance	116150	NUS1	OMIM:617082
HP:0000007	Autosomal recessive inheritance	51626	DYNC2LI1	OMIM:617088
HP:0000007	Autosomal recessive inheritance	9927	MFN2	OMIM:617087
HP:0000007	Autosomal recessive inheritance	56947	MFF	OMIM:617086
HP:0000007	Autosomal recessive inheritance	1291	COL6A1	OMIM:158810
HP:0000007	Autosomal recessive inheritance	1291	COL6A1	OMIM:254090
HP:0000007	Autosomal recessive inheritance	1292	COL6A2	OMIM:158810
HP:0000007	Autosomal recessive inheritance	1292	COL6A2	OMIM:254090
HP:0000007	Autosomal recessive inheritance	1292	COL6A2	OMIM:255600
HP:0000007	Autosomal recessive inheritance	1293	COL6A3	OMIM:158810
HP:0000007	Autosomal recessive inheritance	1293	COL6A3	OMIM:616411
HP:0000007	Autosomal recessive inheritance	1293	COL6A3	OMIM:254090
HP:0000007	Autosomal recessive inheritance	4137	MAPT	OMIM:260540
HP:0000007	Autosomal recessive inheritance	54809	SAMD9	OMIM:610455
HP:0000007	Autosomal recessive inheritance	26123	TCTN3	OMIM:614815
HP:0000007	Autosomal recessive inheritance	26123	TCTN3	OMIM:258860
HP:0000007	Autosomal recessive inheritance	27445	PCLO	OMIM:608027
HP:0000007	Autosomal recessive inheritance	1373	CPS1	OMIM:237300
HP:0000007	Autosomal recessive inheritance	4669	NAGLU	OMIM:252920
HP:0000007	Autosomal recessive inheritance	25886	POC1A	OMIM:614813
HP:0000007	Autosomal recessive inheritance	4053	LTBP2	OMIM:614819
HP:0000007	Autosomal recessive inheritance	4053	LTBP2	OMIM:600975
HP:0000007	Autosomal recessive inheritance	4053	LTBP2	OMIM:251750
HP:0000007	Autosomal recessive inheritance	4053	LTBP2	OMIM:613086
HP:0000007	Autosomal recessive inheritance	22909	FAN1	OMIM:614817
HP:0000007	Autosomal recessive inheritance	168667	BMPER	OMIM:608022
HP:0000007	Autosomal recessive inheritance	64374	SIL1	OMIM:248800
HP:0000007	Autosomal recessive inheritance	2643	GCH1	OMIM:128230
HP:0000007	Autosomal recessive inheritance	2643	GCH1	OMIM:233910
HP:0000007	Autosomal recessive inheritance	26128	KIFBP	OMIM:609460
HP:0000007	Autosomal recessive inheritance	80308	FLAD1	OMIM:255100
HP:0000007	Autosomal recessive inheritance	25821	MTO1	OMIM:614702
HP:0000007	Autosomal recessive inheritance	987	LRBA	OMIM:614700
HP:0000007	Autosomal recessive inheritance	2896	GRN	OMIM:614706
HP:0000007	Autosomal recessive inheritance	5961	PRPH2	OMIM:608133
HP:0000007	Autosomal recessive inheritance	5961	PRPH2	OMIM:136880
HP:0000007	Autosomal recessive inheritance	6094	ROM1	OMIM:608133
HP:0000007	Autosomal recessive inheritance	6094	ROM1	OMIM:268000
HP:0000007	Autosomal recessive inheritance	126792	B3GALT6	OMIM:609465
HP:0000007	Autosomal recessive inheritance	126792	B3GALT6	OMIM:271640
HP:0000007	Autosomal recessive inheritance	126792	B3GALT6	OMIM:615349
HP:0000007	Autosomal recessive inheritance	79581	SLC52A2	OMIM:614707
HP:0000007	Autosomal recessive inheritance	9401	RECQL4	OMIM:268400
HP:0000007	Autosomal recessive inheritance	9401	RECQL4	OMIM:218600
HP:0000007	Autosomal recessive inheritance	9401	RECQL4	OMIM:266280
HP:0000007	Autosomal recessive inheritance	89910	UBE3B	OMIM:244450
HP:0000007	Autosomal recessive inheritance	55788	LMBRD1	OMIM:277380
HP:0000007	Autosomal recessive inheritance	169522	KCNV2	OMIM:610356
HP:0000007	Autosomal recessive inheritance	54476	RNF216	OMIM:212840
HP:0000007	Autosomal recessive inheritance	547	KIF1A	OMIM:610357
HP:0000007	Autosomal recessive inheritance	547	KIF1A	OMIM:201300
HP:0000007	Autosomal recessive inheritance	547	KIF1A	OMIM:614213
HP:0000007	Autosomal recessive inheritance	771	CA12	OMIM:143860
HP:0000007	Autosomal recessive inheritance	25778	DSTYK	OMIM:270750
HP:0000007	Autosomal recessive inheritance	336	APOA2	OMIM:143890
HP:0000007	Autosomal recessive inheritance	2053	EPHX2	OMIM:143890
HP:0000007	Autosomal recessive inheritance	10842	PPP1R17	OMIM:143890
HP:0000007	Autosomal recessive inheritance	2690	GHR	OMIM:143890
HP:0000007	Autosomal recessive inheritance	2690	GHR	OMIM:262500
HP:0000007	Autosomal recessive inheritance	3949	LDLR	OMIM:143890
HP:0000007	Autosomal recessive inheritance	353	APRT	OMIM:614723
HP:0000007	Autosomal recessive inheritance	8942	KYNU	OMIM:236800
HP:0000007	Autosomal recessive inheritance	8942	KYNU	OMIM:617661
HP:0000007	Autosomal recessive inheritance	55858	TMEM165	OMIM:614727
HP:0000007	Autosomal recessive inheritance	80254	CEP63	OMIM:614728
HP:0000007	Autosomal recessive inheritance	64087	MCCC2	OMIM:210210
HP:0000007	Autosomal recessive inheritance	658	BMPR1B	OMIM:609441
HP:0000007	Autosomal recessive inheritance	10518	CIB2	OMIM:609439
HP:0000007	Autosomal recessive inheritance	10518	CIB2	OMIM:614869
HP:0000007	Autosomal recessive inheritance	7374	UNG	OMIM:608106
HP:0000007	Autosomal recessive inheritance	50674	NEUROG3	OMIM:610370
HP:0000007	Autosomal recessive inheritance	1591	CYP24A1	OMIM:143880
HP:0000007	Autosomal recessive inheritance	11284	PNKP	OMIM:613402
HP:0000007	Autosomal recessive inheritance	11284	PNKP	OMIM:616267
HP:0000007	Autosomal recessive inheritance	11284	PNKP	OMIM:605589
HP:0000007	Autosomal recessive inheritance	4598	MVK	OMIM:610377
HP:0000007	Autosomal recessive inheritance	4598	MVK	OMIM:260920
HP:0000007	Autosomal recessive inheritance	56922	MCCC1	OMIM:210200
HP:0000007	Autosomal recessive inheritance	63894	VIPAS39	OMIM:613404
HP:0000007	Autosomal recessive inheritance	79053	ALG8	OMIM:608104
HP:0000007	Autosomal recessive inheritance	84947	SERAC1	OMIM:614739
HP:0000007	Autosomal recessive inheritance	57465	TBC1D24	OMIM:608105
HP:0000007	Autosomal recessive inheritance	57465	TBC1D24	OMIM:605021
HP:0000007	Autosomal recessive inheritance	57465	TBC1D24	OMIM:614617
HP:0000007	Autosomal recessive inheritance	57465	TBC1D24	OMIM:220500
HP:0000007	Autosomal recessive inheritance	57465	TBC1D24	OMIM:615338
HP:0000007	Autosomal recessive inheritance	23530	NNT	OMIM:614736
HP:0000007	Autosomal recessive inheritance	113278	SLC52A3	OMIM:211530
HP:0000007	Autosomal recessive inheritance	113278	SLC52A3	OMIM:211500
HP:0000007	Autosomal recessive inheritance	727857	BHLHA9	OMIM:609432
HP:0000007	Autosomal recessive inheritance	727857	BHLHA9	OMIM:607539
HP:0000007	Autosomal recessive inheritance	57217	TTC7A	OMIM:243150
HP:0000007	Autosomal recessive inheritance	51660	MPC1	OMIM:614741
HP:0000007	Autosomal recessive inheritance	6011	GRK1	OMIM:613411
HP:0000007	Autosomal recessive inheritance	3211	HOXB1	OMIM:614744
HP:0000007	Autosomal recessive inheritance	84720	PIGO	OMIM:614749
HP:0000007	Autosomal recessive inheritance	11128	POLR3A	OMIM:264090
HP:0000007	Autosomal recessive inheritance	11128	POLR3A	OMIM:607694
HP:0000007	Autosomal recessive inheritance	3675	ITGA3	OMIM:614748
HP:0000007	Autosomal recessive inheritance	80025	PANK2	OMIM:234200
HP:0000007	Autosomal recessive inheritance	80025	PANK2	OMIM:607236
HP:0000007	Autosomal recessive inheritance	23503	ZFYVE26	OMIM:270700
HP:0000007	Autosomal recessive inheritance	388939	PCARE	OMIM:613428
HP:0000007	Autosomal recessive inheritance	5241	PGR	OMIM:264080
HP:0000007	Autosomal recessive inheritance	5092	PCBD1	OMIM:264070
HP:0000007	Autosomal recessive inheritance	1374	CPT1A	OMIM:255120
HP:0000007	Autosomal recessive inheritance	10133	OPTN	OMIM:613435
HP:0000007	Autosomal recessive inheritance	6833	ABCC8	OMIM:256450
HP:0000007	Autosomal recessive inheritance	6833	ABCC8	OMIM:618857
HP:0000007	Autosomal recessive inheritance	3166	HMX1	OMIM:612109
HP:0000007	Autosomal recessive inheritance	147372	CCBE1	OMIM:235510
HP:0000007	Autosomal recessive inheritance	23479	ISCU	OMIM:255125
HP:0000007	Autosomal recessive inheritance	64241	ABCG8	OMIM:210250
HP:0000007	Autosomal recessive inheritance	54463	RETREG1	OMIM:201300
HP:0000007	Autosomal recessive inheritance	54463	RETREG1	OMIM:613115
HP:0000007	Autosomal recessive inheritance	65125	WNK1	OMIM:201300
HP:0000007	Autosomal recessive inheritance	6335	SCN9A	OMIM:201300
HP:0000007	Autosomal recessive inheritance	6335	SCN9A	OMIM:243000
HP:0000007	Autosomal recessive inheritance	9276	COPB2	OMIM:617800
HP:0000007	Autosomal recessive inheritance	1376	CPT2	OMIM:255110
HP:0000007	Autosomal recessive inheritance	1376	CPT2	OMIM:608836
HP:0000007	Autosomal recessive inheritance	1376	CPT2	OMIM:600649
HP:0000007	Autosomal recessive inheritance	1376	CPT2	OMIM:614212
HP:0000007	Autosomal recessive inheritance	220136	CFAP53	OMIM:614779
HP:0000007	Autosomal recessive inheritance	7407	VARS1	OMIM:617802
HP:0000007	Autosomal recessive inheritance	11181	TREH	OMIM:612119
HP:0000007	Autosomal recessive inheritance	3559	IL2RA	OMIM:606367
HP:0000007	Autosomal recessive inheritance	55703	POLR3B	OMIM:607694
HP:0000007	Autosomal recessive inheritance	55703	POLR3B	OMIM:614381
HP:0000007	Autosomal recessive inheritance	60529	ALX4	OMIM:613451
HP:0000007	Autosomal recessive inheritance	5269	SERPINB6	OMIM:613453
HP:0000007	Autosomal recessive inheritance	4688	NCF2	OMIM:233710
HP:0000007	Autosomal recessive inheritance	8733	GPAA1	OMIM:617810
HP:0000007	Autosomal recessive inheritance	8092	ALX1	OMIM:613456
HP:0000007	Autosomal recessive inheritance	57679	ALS2	OMIM:606353
HP:0000007	Autosomal recessive inheritance	57679	ALS2	OMIM:205100
HP:0000007	Autosomal recessive inheritance	57679	ALS2	OMIM:607225
HP:0000007	Autosomal recessive inheritance	5279	PIGC	OMIM:617816
HP:0000007	Autosomal recessive inheritance	5745	PTH1R	OMIM:215045
HP:0000007	Autosomal recessive inheritance	5745	PTH1R	OMIM:600002
HP:0000007	Autosomal recessive inheritance	27329	ANGPTL3	OMIM:605019
HP:0000007	Autosomal recessive inheritance	91147	TMEM67	OMIM:216360
HP:0000007	Autosomal recessive inheritance	91147	TMEM67	OMIM:615991
HP:0000007	Autosomal recessive inheritance	91147	TMEM67	OMIM:607361
HP:0000007	Autosomal recessive inheritance	91147	TMEM67	OMIM:602152
HP:0000007	Autosomal recessive inheritance	91147	TMEM67	OMIM:610688
HP:0000007	Autosomal recessive inheritance	91147	TMEM67	OMIM:613550
HP:0000007	Autosomal recessive inheritance	84162	BLTP1	OMIM:617822
HP:0000007	Autosomal recessive inheritance	123016	TTC8	OMIM:613464
HP:0000007	Autosomal recessive inheritance	123016	TTC8	OMIM:615985
HP:0000007	Autosomal recessive inheritance	1806	DPYD	OMIM:274270
HP:0000007	Autosomal recessive inheritance	2902	GRIN1	OMIM:617820
HP:0000007	Autosomal recessive inheritance	2902	GRIN1	OMIM:619814
HP:0000007	Autosomal recessive inheritance	10587	TXNRD2	OMIM:617825
HP:0000007	Autosomal recessive inheritance	54820	NDE1	OMIM:605013
HP:0000007	Autosomal recessive inheritance	54820	NDE1	OMIM:614019
HP:0000007	Autosomal recessive inheritance	51135	IRAK4	OMIM:607676
HP:0000007	Autosomal recessive inheritance	9837	GINS1	OMIM:617827
HP:0000007	Autosomal recessive inheritance	10683	DLL3	OMIM:277300
HP:0000007	Autosomal recessive inheritance	145873	MESP2	OMIM:277300
HP:0000007	Autosomal recessive inheritance	145873	MESP2	OMIM:608681
HP:0000007	Autosomal recessive inheritance	2733	GLE1	OMIM:253310
HP:0000007	Autosomal recessive inheritance	2733	GLE1	OMIM:611890
HP:0000007	Autosomal recessive inheritance	2821	GPI	OMIM:613470
HP:0000007	Autosomal recessive inheritance	128338	DRAM2	OMIM:616502
HP:0000007	Autosomal recessive inheritance	10560	SLC19A2	OMIM:249270
HP:0000007	Autosomal recessive inheritance	388753	COA6	OMIM:616501
HP:0000007	Autosomal recessive inheritance	493753	COA5	OMIM:616500
HP:0000007	Autosomal recessive inheritance	91137	SLC25A46	OMIM:616505
HP:0000007	Autosomal recessive inheritance	91137	SLC25A46	OMIM:619303
HP:0000007	Autosomal recessive inheritance	57211	ADGRG6	OMIM:616503
HP:0000007	Autosomal recessive inheritance	4047	LSS	OMIM:616509
HP:0000007	Autosomal recessive inheritance	4047	LSS	OMIM:618275
HP:0000007	Autosomal recessive inheritance	4047	LSS	OMIM:618840
HP:0000007	Autosomal recessive inheritance	6678	SPARC	OMIM:616507
HP:0000007	Autosomal recessive inheritance	3784	KCNQ1	OMIM:220400
HP:0000007	Autosomal recessive inheritance	4982	TNFRSF11B	OMIM:239000
HP:0000007	Autosomal recessive inheritance	2632	GBE1	OMIM:263570
HP:0000007	Autosomal recessive inheritance	2632	GBE1	OMIM:232500
HP:0000007	Autosomal recessive inheritance	11315	PARK7	OMIM:606324
HP:0000007	Autosomal recessive inheritance	4891	SLC11A2	OMIM:206100
HP:0000007	Autosomal recessive inheritance	22926	ATF6	OMIM:616517
HP:0000007	Autosomal recessive inheritance	4000	LMNA	OMIM:616516
HP:0000007	Autosomal recessive inheritance	4000	LMNA	OMIM:176670
HP:0000007	Autosomal recessive inheritance	4000	LMNA	OMIM:605588
HP:0000007	Autosomal recessive inheritance	4000	LMNA	OMIM:248370
HP:0000007	Autosomal recessive inheritance	25839	COG4	OMIM:613489
HP:0000007	Autosomal recessive inheritance	653361	NCF1	OMIM:233700
HP:0000007	Autosomal recessive inheritance	9750	RIPOR2	OMIM:616515
HP:0000007	Autosomal recessive inheritance	158326	FREM1	OMIM:608980
HP:0000007	Autosomal recessive inheritance	158326	FREM1	OMIM:248450
HP:0000007	Autosomal recessive inheritance	27019	DNAI1	OMIM:244400
HP:0000007	Autosomal recessive inheritance	5265	SERPINA1	OMIM:613490
HP:0000007	Autosomal recessive inheritance	930	CD19	OMIM:613493
HP:0000007	Autosomal recessive inheritance	930	CD19	OMIM:240500
HP:0000007	Autosomal recessive inheritance	26580	BSCL2	OMIM:269700
HP:0000007	Autosomal recessive inheritance	26580	BSCL2	OMIM:615924
HP:0000007	Autosomal recessive inheritance	931	MS4A1	OMIM:613495
HP:0000007	Autosomal recessive inheritance	115650	TNFRSF13C	OMIM:613494
HP:0000007	Autosomal recessive inheritance	115650	TNFRSF13C	OMIM:240500
HP:0000007	Autosomal recessive inheritance	975	CD81	OMIM:613496
HP:0000007	Autosomal recessive inheritance	131669	UROC1	OMIM:276880
HP:0000007	Autosomal recessive inheritance	3575	IL7R	OMIM:608971
HP:0000007	Autosomal recessive inheritance	8022	LHX3	OMIM:221750
HP:0000007	Autosomal recessive inheritance	122553	TRAPPC6B	OMIM:617862
HP:0000007	Autosomal recessive inheritance	112752	IFT43	OMIM:617866
HP:0000007	Autosomal recessive inheritance	112752	IFT43	OMIM:617871
HP:0000007	Autosomal recessive inheritance	112752	IFT43	OMIM:614099
HP:0000007	Autosomal recessive inheritance	50615	IL21R	OMIM:615207
HP:0000007	Autosomal recessive inheritance	57570	TRMT5	OMIM:616539
HP:0000007	Autosomal recessive inheritance	55612	FERMT1	OMIM:173650
HP:0000007	Autosomal recessive inheritance	1605	DAG1	OMIM:616538
HP:0000007	Autosomal recessive inheritance	1605	DAG1	OMIM:613818
HP:0000007	Autosomal recessive inheritance	84433	CARD11	OMIM:615206
HP:0000007	Autosomal recessive inheritance	9076	CLDN1	OMIM:607626
HP:0000007	Autosomal recessive inheritance	925	CD8A	OMIM:608957
HP:0000007	Autosomal recessive inheritance	10577	NPC2	OMIM:607625
HP:0000007	Autosomal recessive inheritance	5873	RAB27A	OMIM:607624
HP:0000007	Autosomal recessive inheritance	54802	TRIT1	OMIM:617873
HP:0000007	Autosomal recessive inheritance	7518	XRCC4	OMIM:616541
HP:0000007	Autosomal recessive inheritance	51081	MRPS7	OMIM:617872
HP:0000007	Autosomal recessive inheritance	84823	LMNB2	OMIM:616540
HP:0000007	Autosomal recessive inheritance	5295	PIK3R1	OMIM:615214
HP:0000007	Autosomal recessive inheritance	9786	KIAA0586	OMIM:616546
HP:0000007	Autosomal recessive inheritance	9786	KIAA0586	OMIM:616490
HP:0000007	Autosomal recessive inheritance	178	AGL	OMIM:232400
HP:0000007	Autosomal recessive inheritance	4724	NDUFS4	OMIM:252010
HP:0000007	Autosomal recessive inheritance	84700	MYO18B	OMIM:616549
HP:0000007	Autosomal recessive inheritance	8777	MPDZ	OMIM:615219
HP:0000007	Autosomal recessive inheritance	23533	PIK3R5	OMIM:615217
HP:0000007	Autosomal recessive inheritance	6389	SDHA	OMIM:252011
HP:0000007	Autosomal recessive inheritance	6389	SDHA	OMIM:613642
HP:0000007	Autosomal recessive inheritance	6609	SMPD1	OMIM:607616
HP:0000007	Autosomal recessive inheritance	6609	SMPD1	OMIM:257200
HP:0000007	Autosomal recessive inheritance	65057	ACD	OMIM:616553
HP:0000007	Autosomal recessive inheritance	672	BRCA1	OMIM:617883
HP:0000007	Autosomal recessive inheritance	7305	TYROBP	OMIM:221770
HP:0000007	Autosomal recessive inheritance	83452	RAB33B	OMIM:615222
HP:0000007	Autosomal recessive inheritance	7471	WNT1	OMIM:615220
HP:0000007	Autosomal recessive inheritance	80169	CTC1	OMIM:612199
HP:0000007	Autosomal recessive inheritance	7700	ZNF141	OMIM:615226
HP:0000007	Autosomal recessive inheritance	109	ADCY3	OMIM:617885
HP:0000007	Autosomal recessive inheritance	498	ATP5F1A	OMIM:615228
HP:0000007	Autosomal recessive inheritance	498	ATP5F1A	OMIM:616045
HP:0000007	Autosomal recessive inheritance	5130	PCYT1A	OMIM:608940
HP:0000007	Autosomal recessive inheritance	246329	STAC3	OMIM:255995
HP:0000007	Autosomal recessive inheritance	3689	ITGB2	OMIM:116920
HP:0000007	Autosomal recessive inheritance	7072	TIA1	OMIM:604454
HP:0000007	Autosomal recessive inheritance	4638	MYLK	OMIM:249210
HP:0000007	Autosomal recessive inheritance	229	ALDOB	OMIM:229600
HP:0000007	Autosomal recessive inheritance	9853	RUSC2	OMIM:617773
HP:0000007	Autosomal recessive inheritance	9860	LRIG2	OMIM:615112
HP:0000007	Autosomal recessive inheritance	4750	NEK1	OMIM:263520
HP:0000007	Autosomal recessive inheritance	84818	IL17RC	OMIM:616445
HP:0000007	Autosomal recessive inheritance	220	ALDH1A3	OMIM:615113
HP:0000007	Autosomal recessive inheritance	1355	COX15	OMIM:615119
HP:0000007	Autosomal recessive inheritance	81857	MED25	OMIM:616449
HP:0000007	Autosomal recessive inheritance	81857	MED25	OMIM:605589
HP:0000007	Autosomal recessive inheritance	2720	GLB1	OMIM:230600
HP:0000007	Autosomal recessive inheritance	2720	GLB1	OMIM:230650
HP:0000007	Autosomal recessive inheritance	2720	GLB1	OMIM:230500
HP:0000007	Autosomal recessive inheritance	2720	GLB1	OMIM:253010
HP:0000007	Autosomal recessive inheritance	55733	HHAT	OMIM:600092
HP:0000007	Autosomal recessive inheritance	57165	GJC2	OMIM:608804
HP:0000007	Autosomal recessive inheritance	57165	GJC2	OMIM:613206
HP:0000007	Autosomal recessive inheritance	267010	RNU12	OMIM:603116
HP:0000007	Autosomal recessive inheritance	267010	RNU12	OMIM:620208
HP:0000007	Autosomal recessive inheritance	7259	TSPYL1	OMIM:608800
HP:0000007	Autosomal recessive inheritance	9742	IFT140	OMIM:617781
HP:0000007	Autosomal recessive inheritance	9742	IFT140	OMIM:266920
HP:0000007	Autosomal recessive inheritance	4522	MTHFD1	OMIM:617780
HP:0000007	Autosomal recessive inheritance	4522	MTHFD1	OMIM:601634
HP:0000007	Autosomal recessive inheritance	939	CD27	OMIM:615122
HP:0000007	Autosomal recessive inheritance	55159	RFWD3	OMIM:617784
HP:0000007	Autosomal recessive inheritance	8842	PROM1	OMIM:612095
HP:0000007	Autosomal recessive inheritance	8842	PROM1	OMIM:612657
HP:0000007	Autosomal recessive inheritance	375790	AGRN	OMIM:615120
HP:0000007	Autosomal recessive inheritance	25959	KANK2	OMIM:617783
HP:0000007	Autosomal recessive inheritance	25959	KANK2	OMIM:616099
HP:0000007	Autosomal recessive inheritance	200205	IBA57	OMIM:616451
HP:0000007	Autosomal recessive inheritance	200205	IBA57	OMIM:615330
HP:0000007	Autosomal recessive inheritance	790	CAD	OMIM:616457
HP:0000007	Autosomal recessive inheritance	54982	CLN6	OMIM:204300
HP:0000007	Autosomal recessive inheritance	54982	CLN6	OMIM:601780
HP:0000007	Autosomal recessive inheritance	28960	DCPS	OMIM:616459
HP:0000007	Autosomal recessive inheritance	120227	CYP2R1	OMIM:600081
HP:0000007	Autosomal recessive inheritance	51816	ADA2	OMIM:182410
HP:0000007	Autosomal recessive inheritance	51816	ADA2	OMIM:615688
HP:0000007	Autosomal recessive inheritance	10388	SYCP2	OMIM:258150
HP:0000007	Autosomal recessive inheritance	80153	EDC3	OMIM:616460
HP:0000007	Autosomal recessive inheritance	2937	GSS	OMIM:231900
HP:0000007	Autosomal recessive inheritance	2937	GSS	OMIM:266130
HP:0000007	Autosomal recessive inheritance	79797	ZNF408	OMIM:616469
HP:0000007	Autosomal recessive inheritance	152926	PPM1K	OMIM:615135
HP:0000007	Autosomal recessive inheritance	1303	COL12A1	OMIM:616470
HP:0000007	Autosomal recessive inheritance	57498	KIDINS220	OMIM:619501
HP:0000007	Autosomal recessive inheritance	55714	TENM3	OMIM:615145
HP:0000007	Autosomal recessive inheritance	246243	RNASEH1	OMIM:616479
HP:0000007	Autosomal recessive inheritance	5950	RBP4	OMIM:615147
HP:0000007	Autosomal recessive inheritance	8642	DCHS1	OMIM:601390
